amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,fraud
633.18,UPI,4,1,306,36,615.38,2,0,0,4,9,1494.36,10732.15043704222,0,0
856.56,UPI,13,5,336,27,543.03,4,0,0,3,8,467.14,2985.2415475085636,0,0
354.37,ACCOUNT,3,0,662,38,412.34,1,0,1,0,9,2948.57,542.2985752233466,0,0
671.28,UPI,15,1,1225,30,194.89,2,1,0,0,9,3405.29,6603.191424447251,0,0
353.9,UPI,3,5,512,43,853.06,2,0,0,1,11,537.94,2662.199681004627,1,0
966.98,ACCOUNT,13,0,614,38,983.85,1,0,1,0,6,518.28,2636.4341017937318,0,0
374.99,ACCOUNT,2,4,1291,43,189.49,2,0,0,1,10,1899.17,5256.239333265102,0,0
469.23,UPI,16,2,821,35,5647.22,2,0,0,4,10,1651.11,3192.5153653843286,0,0
296.28,UPI,6,0,610,42,885.44,2,0,1,0,4,5878.23,6710.41935869805,0,0
940.58,UPI,7,2,532,32,322.75,3,0,0,0,9,822.21,3392.3747608291765,1,0
461.07,ACCOUNT,0,1,937,36,470.11,1,0,0,1,8,564.49,3153.4222201167154,0,0
2715.64,UPI,20,1,1412,44,1327.19,4,1,0,4,7,5200.75,5975.013407704711,0,0
1645.58,ACCOUNT,19,3,380,34,3697.96,0,1,0,2,13,9334.45,47.89241051432966,1,1
1022.65,UPI,2,0,523,39,756.92,1,0,1,0,5,932.23,8881.792600236404,0,0
493.99,ACCOUNT,19,6,18,46,565.97,1,0,1,3,4,512.83,2764.493839609376,0,0
1604.42,UPI,7,5,159,34,409.34,2,0,0,2,11,177.97,2274.278356832854,0,0
2187.91,UPI,6,6,758,52,646.26,1,0,0,3,2,1537.07,7904.4355594463495,0,0
1264.82,ACCOUNT,19,0,344,45,729.76,2,0,0,2,8,1746.75,2177.433272863568,0,0
5451.8,ACCOUNT,0,5,1240,46,334.25,4,0,0,3,8,157.51,5806.832221430062,0,0
1736.52,UPI,9,6,343,41,479.89,1,0,1,4,6,1594.47,4210.792257518161,0,0
2734.24,UPI,1,2,797,48,2051.36,4,0,0,2,12,1674.99,12905.451347205768,0,0
1253.34,UPI,0,1,910,42,1169.59,0,0,0,6,7,116.65,3093.0798505054718,0,0
2155.26,UPI,1,4,812,48,243.23,4,0,0,7,11,282.44,2916.9038721950724,0,0
494.34,UPI,2,3,500,45,640.3,4,0,0,2,9,1761.12,1582.3713180853485,0,0
693.4,UPI,20,2,1499,36,1030.76,4,0,0,4,10,1433.1,2681.800920154023,0,0
1555.21,UPI,0,3,772,40,99.19,4,0,1,1,7,840.2,3425.147212054947,0,0
1543.95,ACCOUNT,23,2,104,44,152.87,0,0,0,2,7,86.93,4935.268758212274,0,0
1821.86,ACCOUNT,19,6,1133,37,3089.26,4,0,0,2,6,7893.07,8487.343805585338,1,1
3295.76,UPI,16,2,450,39,306.71,1,0,1,1,7,350.59,9915.884044299139,1,0
263.76,UPI,4,4,1256,38,946.66,2,0,1,0,8,2152.67,475.28978014208167,0,0
413.87,UPI,7,5,995,52,2467.71,1,0,0,3,9,4439.41,7108.104970819488,1,0
1379.63,ACCOUNT,18,1,894,40,806.45,2,0,0,3,3,935.54,4558.612613176289,0,0
531.46,ACCOUNT,2,2,1065,35,333.58,1,0,1,1,4,385.15,209.99488711749268,0,0
32137.16,UPI,15,6,1062,44,1343.11,3,0,0,2,5,2606.53,523.7159740893927,1,0
1836.69,UPI,7,3,564,38,1136.81,2,0,0,1,5,1181.83,4369.434355304147,0,0
1014.01,ACCOUNT,15,6,1084,45,1528.7,1,0,0,2,11,470.43,719.2154766350833,0,0
654.93,UPI,2,2,810,45,1276.19,1,0,0,4,8,565.0,153.65139832388317,1,0
678.47,UPI,22,0,1079,36,210.23,1,0,1,1,13,3583.2,494.5431741171768,0,0
1130.19,UPI,9,0,978,45,247.35,0,0,0,1,9,2922.8,1976.0484944379461,0,0
1226.58,ACCOUNT,18,1,861,43,635.81,0,0,0,3,8,1135.8,61.99013958647186,1,0
694.58,UPI,5,3,967,30,615.63,3,0,2,4,7,11182.31,863.8508670774956,0,0
834.51,ACCOUNT,17,2,355,39,1372.49,2,0,0,0,10,2101.54,120.24263205864239,0,0
4206.07,ACCOUNT,20,3,430,46,990.06,2,0,0,2,11,660.07,5359.499341486511,0,0
4378.69,ACCOUNT,10,4,562,43,1207.39,5,0,1,3,9,942.14,1182.4569909723907,0,0
1410.97,UPI,6,5,1189,41,214.14,2,0,0,3,6,1249.51,3759.028206943947,0,0
286.79,ACCOUNT,2,4,633,43,518.15,1,0,1,2,12,3143.61,10368.06268890561,0,0
1879.02,UPI,18,4,488,59,521.85,2,0,3,0,9,165.22,3703.662861775257,1,0
5188.93,UPI,4,5,455,31,1564.52,2,0,1,3,7,467.21,3977.3191340710596,1,0
4314.69,ACCOUNT,7,1,906,35,662.68,2,0,0,1,8,2498.94,3058.769929163916,0,0
2285.7,ACCOUNT,3,4,931,44,288.38,1,0,1,1,5,1481.84,442.0456234441121,0,0
4547.91,UPI,7,6,720,41,150.56,4,0,1,0,5,1965.29,547.8437511865006,0,0
1156.77,ACCOUNT,16,4,805,36,367.07,1,0,1,2,9,446.16,8550.143098954928,0,0
2055.15,UPI,11,3,105,39,261.77,1,0,0,2,9,3283.08,11296.324805969658,0,0
555.14,UPI,21,5,265,41,144.42,2,1,1,1,10,230.44,5583.625366753771,0,0
1468.89,ACCOUNT,6,0,1394,35,725.16,4,0,0,0,8,50.23,828.3542808883598,0,0
4144.49,ACCOUNT,5,3,1262,54,1314.08,1,0,0,4,5,1090.49,2113.756559420144,1,0
608.24,ACCOUNT,12,5,710,41,215.89,4,0,0,4,6,1884.84,1834.6656619376113,0,0
463.38,UPI,2,0,1076,42,1214.65,4,0,1,1,12,300.32,1029.2125758023922,0,0
1208.93,ACCOUNT,8,5,1494,34,173.99,1,0,0,1,7,342.31,1105.46498810405,0,0
874.23,ACCOUNT,2,6,1227,42,1043.67,3,0,2,2,14,720.7,1550.0870579492969,1,0
2098.86,UPI,22,2,1158,41,557.75,1,0,0,2,4,3170.37,5156.319175850207,1,0
696.97,UPI,13,3,1440,40,609.85,5,0,0,0,9,1211.01,3893.961409699239,0,0
6114.63,UPI,21,2,255,38,321.72,1,0,0,2,8,2389.0,1135.6388035993386,0,0
301.97,UPI,9,6,938,46,340.27,2,0,0,0,9,390.54,511.9186688128272,0,0
3841.95,ACCOUNT,15,2,519,37,691.9,1,0,0,2,12,1559.3,3672.104460209278,1,0
510.38,UPI,11,5,1363,44,973.85,0,0,0,4,7,1177.24,6993.107144406606,0,0
182.0,UPI,9,0,384,35,908.58,0,0,0,1,9,741.21,2145.4391415531327,1,0
1391.13,ACCOUNT,21,3,702,41,739.93,2,0,0,1,6,2477.17,6287.070457826367,0,0
850.13,ACCOUNT,17,2,246,45,1236.15,1,0,0,1,8,5184.85,2604.839941979873,0,0
361.55,ACCOUNT,12,0,716,33,233.82,0,0,0,2,11,522.92,7691.178430594108,0,0
204.1,UPI,0,4,422,55,1154.35,1,0,0,3,3,1998.49,8551.784590220079,1,0
1087.5,UPI,15,1,527,35,1929.36,2,0,0,0,7,971.87,2522.8606644728475,0,0
2909.79,ACCOUNT,22,6,449,34,1501.73,2,0,1,1,9,838.92,5410.25589526916,0,0
1968.36,ACCOUNT,19,5,1334,46,1579.05,2,0,0,0,11,450.62,1479.4562668817207,0,0
1160.62,ACCOUNT,10,4,879,40,880.46,0,0,2,1,7,769.57,676.9854585103654,1,0
1770.2,UPI,13,3,936,43,1838.5,4,0,0,1,7,4056.63,2439.782339762376,1,0
1067.19,ACCOUNT,16,3,27,51,2737.96,3,0,0,5,10,3481.41,34.73942252398161,0,0
262.51,UPI,16,0,872,48,807.8,1,0,2,1,9,435.55,2446.7869572510094,1,1
264.83,UPI,23,1,812,37,3518.25,1,0,0,1,10,6198.73,5466.115944357172,0,0
895.01,UPI,11,3,493,41,630.78,1,0,0,2,9,589.99,2915.9235983212866,0,0
933.88,ACCOUNT,12,5,621,33,1434.88,1,0,0,1,8,3027.97,4534.216172621509,0,0
2568.26,ACCOUNT,14,1,1171,43,6189.24,2,0,0,3,3,572.26,4143.143960732708,0,0
2338.59,UPI,3,6,451,40,1166.15,3,0,0,3,3,876.56,2957.504560894671,0,0
2008.48,ACCOUNT,15,2,1320,43,944.17,3,0,1,3,13,1034.11,2778.192348614018,0,0
828.58,ACCOUNT,18,3,1098,35,541.93,1,0,0,4,8,861.27,221.0682296902777,0,0
275.71,ACCOUNT,21,5,381,36,461.92,1,0,1,1,5,713.29,2048.4602779177194,0,0
1655.85,UPI,14,6,75,43,913.64,1,0,0,0,13,941.88,205.887000707639,0,0
1854.13,ACCOUNT,16,5,1172,26,4876.12,2,0,1,1,10,1713.36,884.6772046698646,1,0
100.63,UPI,17,4,1408,50,2665.64,1,0,2,1,5,1580.38,1618.9647165289623,0,0
476.12,ACCOUNT,20,6,668,35,1964.84,1,0,1,3,5,697.2,628.036853573073,0,0
549.47,ACCOUNT,10,2,1034,43,1412.7,2,0,0,2,9,816.71,1869.3514687257561,1,0
1234.41,UPI,12,4,1333,33,226.22,2,0,0,1,15,1053.82,530.0405076898497,0,0
491.1,UPI,9,1,729,45,181.62,4,0,2,6,7,513.84,1673.6666426803572,1,0
1055.6,UPI,7,0,864,33,903.55,1,0,1,1,6,4421.49,3354.610032749762,1,0
888.44,ACCOUNT,1,1,796,45,727.17,3,0,0,0,7,4936.84,2650.58218946194,0,0
935.28,UPI,9,6,1406,32,1474.56,3,0,0,3,17,491.84,489.75854335362106,0,0
535.72,UPI,8,1,825,40,1006.08,1,0,0,1,5,173.11,1578.9691441856558,0,0
578.83,UPI,15,3,710,44,4880.53,4,0,1,0,8,2152.45,847.4473905204964,0,0
372.31,UPI,4,3,800,34,733.17,2,0,0,2,10,374.97,2049.440985144383,1,0
1603.7,UPI,18,0,704,31,244.08,2,0,0,3,10,843.78,3764.2360145250027,0,0
1941.28,ACCOUNT,15,5,954,39,3608.86,2,0,0,1,15,1727.99,682.1623371542029,0,0
507.44,UPI,1,4,793,29,349.03,3,0,0,2,6,6502.31,609.6097316969904,0,0
5017.26,UPI,2,1,1058,43,1592.86,2,1,0,4,9,1305.19,1194.0432382721517,0,0
800.63,ACCOUNT,9,0,245,40,598.86,2,0,0,3,6,1995.59,985.9433180056994,0,0
5065.39,UPI,23,2,879,40,1966.93,1,0,1,3,3,638.95,3410.4562360553564,0,0
577.02,UPI,20,3,917,39,1171.86,1,0,0,1,6,115.41,1998.1327379352244,0,0
144.52,ACCOUNT,7,3,312,46,1913.42,2,0,0,4,8,52.47,28.407566050443435,0,0
1639.58,ACCOUNT,18,6,549,33,759.05,2,0,0,3,7,1400.34,1400.0499671874852,0,0
1406.06,ACCOUNT,15,3,454,32,7681.98,1,0,0,1,11,667.74,7278.4949200969795,1,0
1135.01,UPI,23,1,138,35,100.43,0,0,1,1,11,751.67,4580.49598018371,0,0
576.96,UPI,15,1,1159,32,281.75,2,0,2,4,9,372.57,598.3526017502156,1,0
1059.37,UPI,9,3,306,35,411.16,1,0,0,0,7,2359.28,2722.922146113029,1,0
657.69,ACCOUNT,1,2,287,41,1991.06,3,0,0,1,6,388.52,755.2409726026049,0,0
810.5,ACCOUNT,15,5,1285,48,158.52,1,0,0,3,4,1859.9,851.9924438110113,0,0
2544.35,UPI,21,4,557,26,283.22,2,0,0,3,12,841.65,5101.43557610536,1,0
1318.46,ACCOUNT,8,3,1080,32,666.2,1,0,0,2,10,3364.52,1091.657936332079,0,0
2018.18,UPI,3,6,791,43,1574.95,3,0,1,0,8,274.97,5642.614335975829,1,1
869.69,ACCOUNT,10,6,765,44,244.75,3,0,0,0,11,10619.19,3271.5727856430253,1,0
778.98,UPI,5,1,54,35,390.74,2,0,0,1,8,1231.34,1541.3537656880874,0,0
346.03,ACCOUNT,7,2,501,34,88.1,1,0,0,3,8,2578.51,791.2172479278818,0,0
757.45,UPI,7,0,838,50,892.79,3,0,1,2,9,337.68,4181.69175250119,0,0
39.6,UPI,12,1,549,37,839.15,1,0,0,2,6,788.19,975.0546819990807,0,0
607.76,ACCOUNT,14,1,1266,34,353.2,2,0,0,1,8,1135.3,6243.980202559033,0,0
1010.42,ACCOUNT,13,6,40,50,631.7,4,0,1,2,14,1587.02,5664.088686762375,0,0
1926.91,UPI,10,2,500,33,851.73,2,1,1,1,5,3493.45,6135.801392575857,0,0
838.25,UPI,13,3,590,39,167.02,2,0,0,1,8,960.69,241.82264240064822,1,0
1552.58,ACCOUNT,11,4,446,52,1045.52,6,1,1,3,6,5177.53,2177.9328828917032,0,0
123.99,UPI,0,2,1263,35,496.21,0,0,0,4,13,7372.0,203.06607033581986,1,0
1036.04,ACCOUNT,12,2,215,38,362.49,6,0,0,1,10,782.96,1985.4952503535237,1,0
204.49,UPI,23,2,650,42,271.4,3,0,0,2,7,2982.33,2188.467428962605,1,0
327.57,UPI,17,6,112,30,1249.33,2,0,0,1,5,1494.37,4295.680181905543,0,0
909.44,UPI,0,4,574,41,1213.45,3,0,0,1,5,901.28,1500.2222658382377,1,0
3929.49,ACCOUNT,10,2,542,41,353.49,0,0,0,0,6,347.05,2507.7143104597985,0,0
1589.55,ACCOUNT,5,5,761,45,255.87,1,0,0,1,3,412.4,6831.03438052377,0,0
1116.81,UPI,4,4,1445,34,1638.68,1,0,0,0,12,1629.77,1872.1038997545033,0,0
1075.42,UPI,8,6,517,42,944.09,3,0,1,1,9,1370.78,1723.9892787610036,0,0
537.2,ACCOUNT,18,1,1162,28,446.81,2,0,0,4,8,640.71,5737.4770964312365,0,0
636.52,UPI,7,1,770,45,287.76,4,0,0,3,10,6894.22,1146.5236093354201,0,0
1681.39,ACCOUNT,9,2,447,30,685.95,7,0,0,2,4,755.45,1706.126830581291,0,0
274.41,UPI,6,1,81,35,845.41,2,0,1,4,6,237.98,7114.8018566351475,0,0
1984.36,ACCOUNT,15,2,3,36,1077.22,1,0,1,3,14,5715.19,2453.697808117922,0,0
743.59,UPI,8,3,818,30,435.02,1,0,0,4,7,1764.21,5613.661795422416,0,0
2503.78,UPI,10,5,1013,33,339.94,3,0,0,0,13,3112.46,1614.3906521071856,0,0
2867.21,ACCOUNT,15,2,605,49,1888.2,0,0,0,0,9,1436.95,564.6608614365674,0,0
205.8,UPI,16,2,226,38,2523.04,2,0,0,1,6,309.26,11840.183202113702,0,0
613.03,UPI,13,1,843,32,2137.74,4,0,2,6,9,16815.14,4850.672008991091,0,0
466.13,UPI,1,3,214,49,138.27,0,0,0,2,5,1168.28,1625.2222671451625,0,0
178.98,UPI,19,5,1186,46,2788.18,2,0,0,4,7,695.89,2576.6973639292564,1,0
390.52,ACCOUNT,21,3,214,36,242.05,3,0,1,0,13,970.56,15.081861386228967,0,0
12597.53,UPI,14,5,1332,46,476.81,0,0,0,2,8,464.11,5442.957119339747,1,0
2017.29,ACCOUNT,8,1,70,46,1022.7,5,0,0,2,13,1568.55,12491.29037473711,1,1
7459.83,UPI,12,5,214,42,1149.77,2,0,1,4,5,1356.48,1598.2226362427718,0,0
2512.66,ACCOUNT,19,2,1401,36,1202.58,1,0,0,2,10,443.39,12948.105272452483,1,0
522.26,UPI,11,3,446,35,508.44,2,0,0,2,7,962.39,4717.849974867939,0,0
748.62,UPI,8,3,324,42,600.29,2,0,1,2,6,3812.4,2020.9191710082584,0,0
1975.22,UPI,20,3,161,35,237.81,1,0,0,2,10,543.78,5348.099162704417,0,0
1698.51,ACCOUNT,23,3,464,38,1110.81,1,0,0,0,10,70.7,1317.3596763618152,0,0
615.64,UPI,22,0,982,37,445.13,1,0,1,1,8,8942.49,8875.761141528272,0,0
242.26,UPI,14,0,524,42,304.11,3,0,0,1,7,3827.36,6255.821184280385,0,0
29370.94,UPI,3,3,8,36,538.35,4,0,2,1,6,1782.45,6335.8880387956,0,0
952.27,ACCOUNT,1,4,1288,39,2274.83,2,0,0,0,12,5165.26,2155.130667009091,0,1
791.76,UPI,13,5,267,30,830.53,2,0,1,2,11,1169.41,2127.053207958759,0,0
1228.24,UPI,15,6,1367,43,1129.25,2,0,0,3,8,614.67,6286.4776038492955,1,0
860.29,ACCOUNT,3,2,905,27,3227.36,3,0,0,2,7,741.64,980.912158886352,0,0
1239.83,ACCOUNT,4,0,1142,29,299.76,3,0,0,1,9,1182.19,8248.842094956177,0,0
3971.69,ACCOUNT,23,2,69,43,268.73,1,0,0,4,7,769.05,4927.036603779515,0,0
968.21,UPI,9,3,568,33,594.51,2,0,0,4,11,670.29,3549.7514353848264,0,0
342.85,ACCOUNT,19,4,779,37,323.24,4,0,2,2,11,3597.76,7465.875092576888,0,0
932.95,UPI,2,0,1443,34,954.31,1,0,0,4,14,1205.42,1901.407498811666,1,1
689.25,UPI,21,3,517,42,486.92,1,0,1,2,10,510.91,3583.2270091886467,0,0
4554.63,UPI,9,5,34,27,1233.14,3,0,1,2,5,495.49,3546.008964272662,0,0
3537.3,ACCOUNT,8,1,590,35,1516.18,1,0,0,1,8,2794.05,8895.810486626711,0,0
1221.12,ACCOUNT,7,1,37,48,989.57,2,0,0,3,5,804.05,2333.77059962637,0,0
305.29,ACCOUNT,23,3,650,43,331.06,2,0,0,2,7,1235.94,1132.7744442236826,0,0
321.86,UPI,20,2,686,43,1105.08,3,0,1,0,7,1992.08,280.3191396210896,0,0
1113.34,ACCOUNT,2,0,641,46,912.41,2,0,0,3,11,1413.29,13347.095182132618,0,0
1535.06,UPI,11,5,175,37,204.8,0,1,0,4,3,867.14,2034.2847415312485,0,0
753.99,UPI,2,5,930,39,391.61,1,0,0,4,11,4011.4,16.442234909401257,0,0
678.46,UPI,7,1,1319,36,264.81,2,0,0,3,3,717.12,4021.94797667423,0,0
606.19,ACCOUNT,17,4,42,37,642.37,6,0,1,2,9,8823.74,5821.69839647533,0,0
1071.28,ACCOUNT,20,2,1459,49,734.74,4,0,2,2,6,2017.72,2274.349667340877,0,0
101.21,ACCOUNT,6,4,1142,37,455.31,3,0,0,0,8,662.75,1489.1647424424273,0,0
364.55,ACCOUNT,3,4,353,36,1084.96,1,0,1,4,6,924.65,365.56215612059515,0,0
585.78,ACCOUNT,5,0,335,48,1335.41,2,0,0,3,9,5406.5,3078.237316134946,0,0
3668.37,UPI,10,3,863,34,289.05,2,0,0,2,7,486.78,5036.607993845226,0,0
485.99,ACCOUNT,6,0,326,36,284.2,2,0,1,4,8,5928.12,7094.430760844063,1,0
1313.52,UPI,3,4,869,52,5577.08,3,0,0,1,12,677.31,708.7424551354197,0,0
1375.46,ACCOUNT,17,3,241,42,1141.06,1,0,0,2,5,224.93,362.02427500562203,0,0
4015.5,ACCOUNT,10,2,187,39,1390.34,1,0,1,3,7,5025.47,4349.224104992596,1,0
3876.07,ACCOUNT,1,3,546,42,847.48,2,0,0,3,6,1854.35,6866.7005090564735,0,0
1035.35,UPI,8,1,1214,42,504.06,3,0,0,4,10,719.53,47.30130157898445,0,0
681.65,UPI,4,1,789,53,160.25,3,0,2,3,8,6487.87,5587.69452480146,0,0
564.63,UPI,1,3,85,49,342.33,1,0,2,2,11,556.51,449.6529104961781,0,0
861.73,UPI,12,0,610,37,1223.5,3,0,0,1,4,552.76,1515.2138311667227,0,0
710.5,ACCOUNT,13,3,988,30,775.32,0,0,0,1,9,663.14,5175.8631873096065,0,0
1907.65,ACCOUNT,0,0,745,43,224.76,3,1,0,2,5,3428.21,1868.3487343621907,1,1
1669.55,UPI,13,1,1106,46,672.42,3,0,0,2,11,203.42,4051.265668800607,0,0
1981.88,ACCOUNT,2,4,858,38,845.84,2,0,0,1,11,673.22,730.9826500529413,0,0
3863.33,UPI,8,3,480,38,308.11,1,0,0,4,3,746.49,5118.455769788138,0,0
7064.72,UPI,11,1,1068,50,1080.94,3,0,0,2,6,2002.73,60.496490779743006,0,0
1242.23,ACCOUNT,2,0,645,45,218.81,4,0,0,3,8,1526.5,397.3443569717626,0,0
3292.7,ACCOUNT,8,0,1334,52,1133.5,5,0,1,0,8,901.96,417.1143125353573,0,0
771.5,UPI,22,3,1267,41,2238.7,1,0,0,4,13,841.37,739.4448665162794,0,0
3586.77,ACCOUNT,17,2,819,28,1641.85,2,0,0,1,10,1530.69,18194.32561136779,0,0
3170.07,ACCOUNT,16,3,1123,46,1041.82,0,0,2,2,9,1011.73,4324.9970307197245,0,0
3006.15,UPI,6,2,190,29,2470.69,4,0,2,1,4,1630.39,3846.1015565661814,1,0
1204.8,UPI,8,1,46,45,792.91,8,0,0,3,12,2679.34,3693.5011855886282,0,0
562.08,UPI,0,5,552,42,1469.35,3,0,0,3,7,1102.68,1935.0600620439834,0,0
271.91,UPI,10,5,963,39,821.71,0,0,0,4,6,2147.99,2394.278821353426,1,0
1053.59,UPI,18,2,1289,38,208.61,2,0,2,2,6,107.1,1171.1240299281023,0,0
5079.73,ACCOUNT,1,3,1211,33,429.14,4,0,1,3,8,175.52,249.15932146592158,1,0
804.45,UPI,18,0,670,42,262.59,2,0,1,4,7,7876.43,3424.657689147623,0,0
2404.57,ACCOUNT,21,5,1286,39,1280.58,1,1,0,4,8,122.14,7384.176214930902,0,0
2550.26,UPI,5,0,389,37,1670.17,4,0,0,2,11,565.26,1710.86147387142,0,0
825.77,UPI,21,0,989,51,779.5,3,0,0,4,10,10012.48,7828.055696389833,0,0
4090.18,ACCOUNT,7,4,292,40,516.16,2,0,0,3,10,595.92,3104.963357413662,0,0
59.82,ACCOUNT,7,1,18,30,463.16,4,0,1,3,9,1096.9,2084.0803723903487,0,0
322.87,ACCOUNT,5,2,590,60,193.43,0,0,1,2,6,619.07,7682.056405012911,1,0
438.94,ACCOUNT,12,2,47,40,403.47,1,0,1,1,9,9532.53,619.0401852600387,0,0
483.13,UPI,23,5,1341,43,901.77,3,1,0,2,7,5580.81,2086.831768759452,0,0
1534.97,UPI,12,0,700,40,752.74,0,0,1,1,8,262.27,248.025003147295,1,0
1465.63,UPI,20,0,974,33,704.36,1,0,0,3,11,620.71,299.0497392128631,0,0
1626.18,UPI,13,1,1462,44,1196.17,6,0,2,3,9,1446.44,391.2915679602139,0,0
1990.38,UPI,4,3,1190,48,552.65,0,0,0,1,10,1621.17,626.7492016945956,0,0
424.07,UPI,18,5,31,33,297.42,2,0,1,0,7,3397.17,3204.2303548383966,0,0
324.35,UPI,21,0,630,33,174.93,0,0,0,2,12,513.53,9131.076379757735,0,0
1629.97,UPI,19,5,954,43,799.19,1,0,1,0,4,2696.2,1721.6827037028681,0,0
583.92,UPI,17,2,362,26,296.48,1,0,1,3,10,4847.54,693.3329692886712,0,0
228.04,ACCOUNT,23,0,1044,32,421.1,1,0,1,2,9,289.05,5470.3066168369505,0,0
2896.75,ACCOUNT,14,1,822,36,1153.78,5,0,1,1,8,997.95,3742.0482786981815,0,0
4425.34,UPI,13,3,766,49,224.35,3,0,0,1,7,1040.16,2290.7858515319786,1,0
5203.89,UPI,8,1,129,40,1159.35,5,0,0,3,3,8564.68,6784.6366548523065,1,0
1322.14,UPI,16,3,490,42,1254.23,3,0,0,2,9,492.42,745.6648643849237,0,0
2050.69,UPI,3,5,163,36,449.15,5,0,1,2,9,1582.96,2203.4889367199007,0,0
4315.07,UPI,22,6,1263,49,128.14,1,1,0,2,13,4733.76,359.7266117683083,1,1
577.43,UPI,12,6,1043,33,1278.91,0,0,0,5,9,203.97,1859.1230051116715,0,0
3329.83,ACCOUNT,11,6,260,41,2271.49,2,0,0,3,5,543.11,2737.603439113094,0,0
1444.32,ACCOUNT,12,0,508,49,414.88,2,0,1,2,4,467.98,8.040553064914997,0,0
2734.52,UPI,22,3,1395,53,244.16,3,0,0,5,5,891.94,4112.29375538772,0,0
1320.93,UPI,10,1,1029,43,491.35,4,0,2,1,5,1366.22,6358.770632658856,1,0
4008.84,UPI,14,2,522,42,196.92,3,0,0,1,7,396.17,4697.595770037456,0,0
1371.31,ACCOUNT,9,1,595,44,624.76,1,0,0,4,8,599.62,11416.806557762973,0,0
248.64,UPI,11,5,513,29,521.93,0,0,1,3,8,405.53,2784.035866558207,0,0
4684.09,UPI,16,0,1152,35,619.58,3,0,0,2,9,3035.2,316.2818187634329,0,0
425.16,UPI,21,0,1053,44,880.92,2,0,0,1,8,1824.18,4359.513697206785,0,0
3839.35,ACCOUNT,6,5,707,41,604.8,0,0,0,1,11,309.23,2177.2514553620726,0,0
1002.0,UPI,18,6,1052,43,158.56,0,0,2,1,4,1225.9,2422.9852527665535,0,0
3554.65,UPI,17,3,578,46,2542.44,1,0,0,2,7,1467.23,1367.0677494026268,1,0
3411.03,UPI,12,3,1203,32,444.46,0,0,0,2,10,713.87,329.75203965092373,1,0
1686.05,UPI,19,4,561,51,255.36,1,0,1,0,6,377.7,2766.2824718832844,1,0
1823.54,ACCOUNT,21,3,1275,33,402.32,3,0,1,0,7,1408.99,6496.531363734019,0,0
1673.43,UPI,7,1,1136,56,480.01,1,0,0,2,9,5110.95,1065.722486532107,0,0
146.38,UPI,13,1,1434,45,941.31,2,1,1,1,9,70.74,3357.4500539056244,0,0
1234.39,ACCOUNT,1,0,57,46,651.45,4,0,1,2,5,819.26,4729.156564615331,1,0
359.22,ACCOUNT,4,4,182,35,725.7,1,0,0,2,9,7811.7,7967.266270871339,0,1
1301.39,ACCOUNT,18,3,1126,33,359.14,2,0,1,2,5,1450.82,536.0846437936071,0,0
349.69,ACCOUNT,7,6,969,41,519.84,1,1,1,1,5,506.89,572.5450735202124,1,0
335.31,ACCOUNT,8,0,262,42,843.96,1,0,0,2,7,770.48,227.33562275388758,0,0
5458.53,UPI,19,3,1093,39,878.93,1,0,0,2,8,2622.25,2666.0034016414115,0,0
3195.34,UPI,18,0,1209,47,370.57,0,0,0,2,4,264.6,985.6866833201149,0,0
1092.1,UPI,1,0,155,53,1254.69,2,0,0,2,13,701.12,11942.088460441195,0,0
1319.18,UPI,4,1,1137,36,456.96,1,0,0,3,12,195.83,3882.922221837688,1,0
855.84,ACCOUNT,2,5,320,28,512.74,1,0,0,0,8,470.33,109.04153278166224,0,0
1938.9,ACCOUNT,20,5,1445,43,309.27,4,0,0,4,9,518.0,8618.160454790495,1,0
557.77,UPI,7,0,694,40,699.87,1,0,0,0,14,1016.67,875.6761779386833,0,0
2962.36,UPI,10,5,312,43,828.43,6,0,0,3,9,1639.66,5887.349279687534,0,0
851.43,UPI,3,4,939,38,1473.93,1,0,1,3,8,1086.55,155.6267195597972,1,0
720.65,ACCOUNT,0,3,247,31,845.2,3,0,0,1,5,7764.04,1783.0690786278267,1,0
1120.7,UPI,6,5,1299,42,781.12,5,0,0,0,9,3692.17,3736.6595623301614,1,1
607.2,ACCOUNT,2,4,989,48,494.65,4,0,0,2,8,1416.61,6125.629631715838,0,0
1523.37,ACCOUNT,11,6,338,49,220.13,3,0,2,2,8,3084.45,1390.668212903368,0,0
640.75,UPI,15,0,586,47,294.91,1,0,0,3,6,4386.1,1789.2641344067092,0,0
1752.02,UPI,9,5,602,32,1843.99,1,0,1,0,6,1645.19,364.32999928575094,0,0
3699.7,UPI,8,0,522,39,196.93,1,0,0,6,9,1697.11,7499.774069799873,1,1
534.15,UPI,16,5,696,46,3060.54,1,0,1,5,6,4855.7,2453.7443999846755,0,0
962.39,UPI,18,0,1172,49,545.04,0,0,0,0,5,853.82,3099.0360466287793,0,0
1739.46,UPI,9,1,1148,47,373.25,0,0,0,0,7,1193.18,838.561030637574,0,0
709.2,ACCOUNT,22,4,308,34,824.81,0,0,0,1,9,294.1,2563.129790465423,0,0
1744.67,ACCOUNT,19,4,71,35,700.91,0,0,0,1,10,285.68,290.7451720861758,1,0
